Reading CSV file...
Finished reading CSV file
RDMAPacket(opcode=6, dst_qp=598, seq_num=98945, time=Decimal('1732019161.976718')) 106654
RDMAPacket(opcode=6, dst_qp=627, seq_num=98431, time=Decimal('1732019161.982087')) 100229
RDMAPacket(opcode=6, dst_qp=633, seq_num=101258, time=Decimal('1732019161.984894')) 105626
RDMAPacket(opcode=6, dst_qp=567, seq_num=99202, time=Decimal('1732019161.987223')) 103056
RDMAPacket(opcode=6, dst_qp=600, seq_num=104085, time=Decimal('1732019161.992821')) 108710
RDMAPacket(opcode=6, dst_qp=638, seq_num=101001, time=Decimal('1732019161.993074')) 107425
RDMAPacket(opcode=6, dst_qp=624, seq_num=98431, time=Decimal('1732019161.997687')) 101771
RDMAPacket(opcode=7, dst_qp=635, seq_num=100515, time=Decimal('1732019162.004373')) 103056
RDMAPacket(opcode=6, dst_qp=587, seq_num=97917, time=Decimal('1732019162.006358')) 99715
RDMAPacket(opcode=6, dst_qp=579, seq_num=100744, time=Decimal('1732019162.008423')) 109224
RDMAPacket(opcode=6, dst_qp=637, seq_num=98174, time=Decimal('1732019162.009709')) 101514
RDMAPacket(opcode=6, dst_qp=644, seq_num=100230, time=Decimal('1732019162.012827')) 104855
RDMAPacket(opcode=6, dst_qp=603, seq_num=104599, time=Decimal('1732019162.014544')) 105369
RDMAPacket(opcode=6, dst_qp=585, seq_num=99202, time=Decimal('1732019162.022848')) 101257
RDMAPacket(opcode=6, dst_qp=578, seq_num=99459, time=Decimal('1732019162.023551')) 103056
RDMAPacket(opcode=6, dst_qp=580, seq_num=103828, time=Decimal('1732019162.024208')) 104855
RDMAPacket(opcode=6, dst_qp=603, seq_num=104856, time=Decimal('1732019162.030642')) 105626
RDMAPacket(opcode=6, dst_qp=600, seq_num=104342, time=Decimal('1732019162.032919')) 109224
RDMAPacket(opcode=6, dst_qp=613, seq_num=101772, time=Decimal('1732019162.033891')) 105626
RDMAPacket(opcode=6, dst_qp=634, seq_num=108454, time=Decimal('1732019162.034740')) 112335
RDMAPacket(opcode=6, dst_qp=624, seq_num=98688, time=Decimal('1732019162.043672')) 102028
RDMAPacket(opcode=6, dst_qp=615, seq_num=105884, time=Decimal('1732019162.045303')) 108710
RDMAPacket(opcode=6, dst_qp=598, seq_num=99202, time=Decimal('1732019162.052935')) 107168
RDMAPacket(opcode=6, dst_qp=635, seq_num=100744, time=Decimal('1732019162.056460')) 103570
RDMAPacket(opcode=6, dst_qp=580, seq_num=104085, time=Decimal('1732019162.060310')) 105112
RDMAPacket(opcode=6, dst_qp=639, seq_num=104856, time=Decimal('1732019162.062476')) 112565
RDMAPacket(opcode=6, dst_qp=627, seq_num=98688, time=Decimal('1732019162.067290')) 100486
RDMAPacket(opcode=6, dst_qp=644, seq_num=100487, time=Decimal('1732019162.068931')) 105112
RDMAPacket(opcode=7, dst_qp=577, seq_num=102627, time=Decimal('1732019162.069977')) 107168
RDMAPacket(opcode=6, dst_qp=637, seq_num=98431, time=Decimal('1732019162.074826')) 102028
RDMAPacket(opcode=6, dst_qp=578, seq_num=99716, time=Decimal('1732019162.075658')) 103313
RDMAPacket(opcode=6, dst_qp=627, seq_num=98945, time=Decimal('1732019162.076274')) 100514
RDMAPacket(opcode=6, dst_qp=567, seq_num=99459, time=Decimal('1732019162.078334')) 103570
RDMAPacket(opcode=6, dst_qp=586, seq_num=102286, time=Decimal('1732019162.079917')) 107682
RDMAPacket(opcode=6, dst_qp=606, seq_num=103571, time=Decimal('1732019162.081285')) 106397
RDMAPacket(opcode=6, dst_qp=634, seq_num=108711, time=Decimal('1732019162.087869')) 113079
RDMAPacket(opcode=6, dst_qp=587, seq_num=98174, time=Decimal('1732019162.096457')) 99972
RDMAPacket(opcode=6, dst_qp=613, seq_num=102029, time=Decimal('1732019162.096993')) 106397
RDMAPacket(opcode=6, dst_qp=628, seq_num=98945, time=Decimal('1732019162.097948')) 99201
RDMAPacket(opcode=6, dst_qp=588, seq_num=99202, time=Decimal('1732019162.101871')) 103570
RDMAPacket(opcode=6, dst_qp=585, seq_num=99459, time=Decimal('1732019162.108934')) 101771
RDMAPacket(opcode=6, dst_qp=624, seq_num=98945, time=Decimal('1732019162.116778')) 102542
RDMAPacket(opcode=6, dst_qp=598, seq_num=99459, time=Decimal('1732019162.118937')) 107682
RDMAPacket(opcode=6, dst_qp=583, seq_num=103571, time=Decimal('1732019162.122571')) 106911
RDMAPacket(opcode=6, dst_qp=639, seq_num=105113, time=Decimal('1732019162.123513')) 112822
RDMAPacket(opcode=6, dst_qp=636, seq_num=102800, time=Decimal('1732019162.124702')) 103056
RDMAPacket(opcode=6, dst_qp=578, seq_num=99973, time=Decimal('1732019162.129755')) 103827
RDMAPacket(opcode=6, dst_qp=582, seq_num=102029, time=Decimal('1732019162.131308')) 107168
RDMAPacket(opcode=6, dst_qp=635, seq_num=101001, time=Decimal('1732019162.131482')) 103827
RDMAPacket(opcode=6, dst_qp=580, seq_num=104342, time=Decimal('1732019162.134409')) 105626
RDMAPacket(opcode=6, dst_qp=600, seq_num=105113, time=Decimal('1732019162.153216')) 109481
RDMAPacket(opcode=6, dst_qp=628, seq_num=99459, time=Decimal('1732019162.155145')) 99715
RDMAPacket(opcode=6, dst_qp=639, seq_num=105370, time=Decimal('1732019162.156615')) 113079
RDMAPacket(opcode=6, dst_qp=601, seq_num=101001, time=Decimal('1732019162.158113')) 101257
RDMAPacket(opcode=6, dst_qp=614, seq_num=103571, time=Decimal('1732019162.158269')) 104084
RDMAPacket(opcode=6, dst_qp=638, seq_num=102029, time=Decimal('1732019162.159475')) 107939
RDMAPacket(opcode=6, dst_qp=644, seq_num=100744, time=Decimal('1732019162.161083')) 105369
RDMAPacket(opcode=6, dst_qp=639, seq_num=105627, time=Decimal('1732019162.161718')) 113336
RDMAPacket(opcode=6, dst_qp=634, seq_num=109482, time=Decimal('1732019162.162167')) 113336
RDMAPacket(opcode=6, dst_qp=577, seq_num=102800, time=Decimal('1732019162.162961')) 107682
RDMAPacket(opcode=6, dst_qp=598, seq_num=99716, time=Decimal('1732019162.165040')) 108196
RDMAPacket(opcode=6, dst_qp=578, seq_num=100230, time=Decimal('1732019162.166858')) 104084
RDMAPacket(opcode=6, dst_qp=627, seq_num=99459, time=Decimal('1732019162.167462')) 101000
RDMAPacket(opcode=6, dst_qp=606, seq_num=104342, time=Decimal('1732019162.168529')) 106654
RDMAPacket(opcode=6, dst_qp=637, seq_num=98945, time=Decimal('1732019162.170019')) 102285
RDMAPacket(opcode=6, dst_qp=624, seq_num=99459, time=Decimal('1732019162.170981')) 102799
RDMAPacket(opcode=6, dst_qp=615, seq_num=106398, time=Decimal('1732019162.171504')) 109738
RDMAPacket(opcode=6, dst_qp=579, seq_num=101515, time=Decimal('1732019162.172748')) 109995
RDMAPacket(opcode=6, dst_qp=586, seq_num=102800, time=Decimal('1732019162.176183')) 107939
RDMAPacket(opcode=7, dst_qp=638, seq_num=102292, time=Decimal('1732019162.184709')) 108196
RDMAPacket(opcode=6, dst_qp=627, seq_num=99716, time=Decimal('1732019162.199557')) 101514
RDMAPacket(opcode=6, dst_qp=635, seq_num=101258, time=Decimal('1732019162.202585')) 104598
RDMAPacket(opcode=6, dst_qp=633, seq_num=102286, time=Decimal('1732019162.206304')) 106654
RDMAPacket(opcode=6, dst_qp=578, seq_num=100744, time=Decimal('1732019162.207064')) 104341
RDMAPacket(opcode=6, dst_qp=583, seq_num=103828, time=Decimal('1732019162.207642')) 107425
RDMAPacket(opcode=6, dst_qp=600, seq_num=105627, time=Decimal('1732019162.208418')) 109995
RDMAPacket(opcode=6, dst_qp=568, seq_num=105370, time=Decimal('1732019162.211439')) 105626
RDMAPacket(opcode=6, dst_qp=580, seq_num=104599, time=Decimal('1732019162.211601')) 106397
RDMAPacket(opcode=6, dst_qp=603, seq_num=106398, time=Decimal('1732019162.218274')) 106654
RDMAPacket(opcode=6, dst_qp=577, seq_num=103314, time=Decimal('1732019162.222228')) 108196
RDMAPacket(opcode=6, dst_qp=606, seq_num=104599, time=Decimal('1732019162.223627')) 107425
RDMAPacket(opcode=6, dst_qp=614, seq_num=103828, time=Decimal('1732019162.225288')) 104341
RDMAPacket(opcode=6, dst_qp=628, seq_num=99716, time=Decimal('1732019162.228268')) 99972
RDMAPacket(opcode=6, dst_qp=585, seq_num=99973, time=Decimal('1732019162.229147')) 102285
RDMAPacket(opcode=6, dst_qp=582, seq_num=103057, time=Decimal('1732019162.229699')) 107939
RDMAPacket(opcode=6, dst_qp=615, seq_num=106655, time=Decimal('1732019162.230607')) 109995
RDMAPacket(opcode=6, dst_qp=637, seq_num=99202, time=Decimal('1732019162.242101')) 102542
RDMAPacket(opcode=7, dst_qp=598, seq_num=99976, time=Decimal('1732019162.242265')) 108453
RDMAPacket(opcode=6, dst_qp=634, seq_num=109996, time=Decimal('1732019162.247455')) 113850
RDMAPacket(opcode=6, dst_qp=582, seq_num=103314, time=Decimal('1732019162.247787')) 107966
RDMAPacket(opcode=6, dst_qp=587, seq_num=98945, time=Decimal('1732019162.249767')) 100486
RDMAPacket(opcode=6, dst_qp=613, seq_num=103314, time=Decimal('1732019162.250519')) 106911
RDMAPacket(opcode=6, dst_qp=567, seq_num=100487, time=Decimal('1732019162.251683')) 104084
RDMAPacket(opcode=6, dst_qp=615, seq_num=106912, time=Decimal('1732019162.252705')) 110252
RDMAPacket(opcode=6, dst_qp=635, seq_num=101772, time=Decimal('1732019162.257783')) 105112
RDMAPacket(opcode=6, dst_qp=644, seq_num=101515, time=Decimal('1732019162.259356')) 105883
RDMAPacket(opcode=6, dst_qp=624, seq_num=99716, time=Decimal('1732019162.262085')) 103570
RDMAPacket(opcode=6, dst_qp=583, seq_num=104085, time=Decimal('1732019162.263743')) 107939
RDMAPacket(opcode=6, dst_qp=600, seq_num=105884, time=Decimal('1732019162.268515')) 110252
RDMAPacket(opcode=6, dst_qp=577, seq_num=103571, time=Decimal('1732019162.269286')) 108710
RDMAPacket(opcode=6, dst_qp=588, seq_num=99716, time=Decimal('1732019162.271130')) 104084
RDMAPacket(opcode=6, dst_qp=568, seq_num=105884, time=Decimal('1732019162.272638')) 106140
RDMAPacket(opcode=6, dst_qp=627, seq_num=100230, time=Decimal('1732019162.273806')) 101771
RDMAPacket(opcode=6, dst_qp=638, seq_num=102543, time=Decimal('1732019162.276680')) 109224
RDMAPacket(opcode=6, dst_qp=639, seq_num=106141, time=Decimal('1732019162.281904')) 113593
RDMAPacket(opcode=6, dst_qp=644, seq_num=101772, time=Decimal('1732019162.284457')) 106140
RDMAPacket(opcode=7, dst_qp=603, seq_num=106930, time=Decimal('1732019162.285615')) 107168
RDMAPacket(opcode=6, dst_qp=635, seq_num=102286, time=Decimal('1732019162.285977')) 105369
RDMAPacket(opcode=6, dst_qp=600, seq_num=106141, time=Decimal('1732019162.288709')) 110509
RDMAPacket(opcode=6, dst_qp=614, seq_num=104085, time=Decimal('1732019162.293389')) 104598
RDMAPacket(opcode=6, dst_qp=633, seq_num=102543, time=Decimal('1732019162.296398')) 107168
RDMAPacket(opcode=6, dst_qp=628, seq_num=99973, time=Decimal('1732019162.309365')) 100256
RDMAPacket(opcode=6, dst_qp=637, seq_num=99459, time=Decimal('1732019162.315210')) 102799
RDMAPacket(opcode=6, dst_qp=586, seq_num=103571, time=Decimal('1732019162.321381')) 108224
RDMAPacket(opcode=6, dst_qp=580, seq_num=105113, time=Decimal('1732019162.326725')) 107425
RDMAPacket(opcode=6, dst_qp=627, seq_num=100487, time=Decimal('1732019162.327836')) 102028
RDMAPacket(opcode=6, dst_qp=606, seq_num=105370, time=Decimal('1732019162.328003')) 107939
RDMAPacket(opcode=6, dst_qp=601, seq_num=101772, time=Decimal('1732019162.329410')) 102799
